26.22160239406853,30.74635348938594,26.16062203192886,25.72156267628618
161.6388771416284,189.4283412760651,161.1536047634699,158.4987379420831
452.5805611406209,529.3711769502937,450.709417082963,443.2871709069549
779.7591766840957,908.0345425772128,775.0983712648616,761.7299976080949
958.6362151807077,1107.248897342549,950.031327339011,931.6048882949597
945.2690627706563,1078.547592298168,931.8717921782168,910.7042510646909
845.7387557772855,952.0973639127184,826.4236473736144,805.9551848323863
773.7570759490983,864.3317486728523,748.8302531587722,731.8824568466863
758.9338499686002,850.0767023271097,732.9766449382624,719.4332325991238
766.4987246824751,867.142543227088,745.5001960767327,734.2998125605452
761.0255544073294,869.6153580364618,745.5371215508792,739.0184789201355
737.6506071542201,845.0371714115238,722.8343168664039,724.8914684669833
710.4231897545822,806.2241855647171,693.1127360742666,702.3203739917155
690.8291903739103,769.9933768517838,672.6026687984697,681.9847601635719
679.3622366537327,744.1465695757024,663.5052798750651,667.9950480252227
669.6369936469597,726.9111780916161,658.920354808809,658.2663794148682
656.1090765954855,712.9691417681661,652.1563881350464,646.7016524596368
639.2338641501486,696.815771748465,640.162851170852,629.517216164062
624.4994219850561,674.3439759003749,623.7757302119219,610.4443313855634
614.6907772628668,647.5262150536048,606.1100906025442,595.7163052957176
604.4449100343671,625.1181179415159,589.8351666454007,585.1205886968969
586.5529728628914,612.3894977869661,576.2780744169645,572.7692578249773
561.6472620953725,602.1439370555229,564.7761464373176,555.233932938064
537.7692597744074,583.2095634602239,551.9710040437486,535.004282816482
522.0649903339316,556.7820180412505,534.7636278170665,517.0568469336192
514.1766185780934,534.7784566337099,513.4724478439075,503.2182527202654
506.8592063135809,521.6637403315128,490.9346227734266,489.9179414313878
493.6173382136701,508.7795497523262,471.2109682138246,473.1070405261406
474.8437319038339,487.7723831536651,457.8251644214607,453.6699754801114
455.7814124750607,461.1753717478279,449.9249138775182,435.3889538150224
441.0125389254708,438.4288670523412,441.8592523832303,420.4409768482424
431.1887583712772,425.3149686683704,428.3998767241529,409.0339812873692
422.9061857503999,419.0573256292987,410.7970217005627,400.4463203300918
411.5536886523516,412.1824474156231,396.2931642685921,392.4296745933547
394.4407835049673,398.3930177502072,388.5073385214993,381.7224828002143
372.0630582780975,377.3106370810443,381.9312905062347,367.1706057826532
348.8305161797678,356.3288663095087,370.4957289216982,351.3377992245809
331.5141208583743,343.5137313913796,355.7130950328392,337.8627044084351
323.1771899423817,337.709781643977,342.093108724023,327.9356749951914
319.0133205627487,329.8836304222036,330.1592383800401,319.0150421605351
311.4330996961899,313.8199311343958,317.4490898993217,306.4754933281253
298.6821911300298,293.6993553699756,302.6620043588694,288.559144736719
285.1415590204332,279.837488272518,286.6823650955673,269.5407962072642
274.0682369128151,275.4124181232312,272.1571032492279,255.030392198122
264.1409550620796,272.2859583347229,262.7229647198226,245.3397730475031
253.2188754583363,262.9881126071109,260.0287538540971,236.7098259701145
241.4027053668237,248.3726072406596,260.7719074323984,227.1757995409654
229.0757552018187,231.0211650440383,258.1108733505123,218.1294155752508
216.0461500001247,212.1875906523152,247.320712175876,211.8290085418473
204.208405191735,196.7340414150279,229.9575378551577,208.7365507253303
196.2495408301462,190.1444186010901,211.6724399840278,205.4929563258452
190.4004513760367,189.9927837425668,197.0386610719034,196.5342683687419
181.6288850330689,187.6569478764158,187.1165608651239,180.3258043360485
169.1914678476723,177.5132823310416,180.3290712170197,162.6992549818096
157.5608036602646,161.4626826874739,174.894021973931,151.2370936968437
148.3768961561816,146.5404020967704,169.9987607321362,146.6955715942601
137.5377113865304,137.8198134673719,164.4108044532058,142.6793903682357
123.1017287009287,132.3459973033676,155.8951608253218,133.9019761610528
111.1132851557612,123.2481125899001,143.582102494832,122.1017353874692
109.0276024785927,109.3623399423482,129.4860510100531,112.7520612457331
114.6096179600285,95.68253877538427,115.7514265438532,107.4569103679572
116.2766542185405,86.21413297102481,103.0095976448426,102.6505614009018
106.271778354316,80.76101573839861,93.54974633741165,95.74589178331726
89.62053172727147,76.6126029097195,90.5998206302317,88.05139772297107
77.58337792037521,71.78927521883125,92.42696372954093,81.27405398129112
74.8721489465112,67.0689003344597,93.10094727033457,75.35525908334336
76.05834344468106,63.37225508933578,88.9404984828346,69.94747287547013
73.1640923593591,57.9304254153084,79.24929733553108,65.03970007247466
63.16080040185795,46.12720845603266,64.00558494950012,59.8952671657873
48.66702492620212,28.18686690335895,46.42242937535657,53.0862668829885
35.12117223463321,11.65146106087635,33.77908645535496,43.64085101216919
26.58051984560939,4.050442735999823,30.36630633266228,31.74285520391693
22.33636851915978,4.357045955075392,32.77398107648138,19.11706246390763
18.85161972278012,4.641363130957401,34.08837424026417,8.455661638968106
13.90939840436508,-1.33534734198393,28.97864556541542,1.229978462774781
6.945873503616607,-13.21791402382609,16.26866829758921,-3.385183933936535
-2.019330064944103,-25.98896453658613,0.8357042609600143,-6.721588291204533
-11.30922558057314,-34.79927891028809,-10.15821910818813,-8.929526646926867
-17.4514203543554,-38.51125349713518,-15.45328360676519,-10.36975223923034
-18.46782285999378,-40.2528210801559,-20.24768868113365,-13.63300905527064
-16.69914047589636,-44.52434192420303,-27.94156734702205,-21.25496643641822
-17.82391197704086,-52.89844771898227,-35.79284160066477,-32.41185894470502
-26.98912649080589,-63.14252318803442,-40.32788928110395,-44.89159942017778
